price,total,transaction_date,type,units_traded
37048000,3993774,2023-05-30 13:34:25,1,0.1078
37043000,1089064,2023-05-30 13:34:25,1,0.0294
37042000,2200294,2023-05-30 13:34:30,1,0.0594
37041000,185205,2023-05-30 13:34:32,1,0.005
37048000,11114,2023-05-30 13:34:40,0,0.0003
37048000,96324,2023-05-30 13:34:41,0,0.0026
37043000,11112,2023-05-30 13:34:41,1,0.0003
37040000,74080,2023-05-30 13:34:41,1,0.002
37040000,3518800,2023-05-30 13:34:45,0,0.095
37040000,396328,2023-05-30 13:34:46,0,0.0107
37040000,803768,2023-05-30 13:34:47,0,0.0217
37040000,3322488,2023-05-30 13:34:47,0,0.0897
37040000,3518800,2023-05-30 13:34:50,0,0.095
37040000,6874624,2023-05-30 13:34:50,0,0.1856
37045000,822399,2023-05-30 13:34:53,0,0.0222
37045000,51863,2023-05-30 13:34:59,0,0.0014
37040000,722280,2023-05-30 13:35:11,1,0.0195
37045000,255610,2023-05-30 13:35:22,0,0.0069
37040000,1659392,2023-05-30 13:35:25,1,0.0448
37045000,396381,2023-05-30 13:35:46,0,0.0107
37045000,244497,2023-05-30 13:35:52,0,0.0066
37040000,4659632,2023-05-30 13:36:01,0,0.1258
37035000,1711017,2023-05-30 13:36:16,1,0.0462
37035000,866619,2023-05-30 13:36:18,1,0.0234
37035000,7407,2023-05-30 13:36:21,1,0.0002
37035000,1007352,2023-05-30 13:36:36,1,0.0272
37035000,62959,2023-05-30 13:36:36,0,0.0017
37045000,96317,2023-05-30 13:36:36,0,0.0026
37043000,540827,2023-05-30 13:36:44,0,0.0146
37042000,592672,2023-05-30 13:36:47,0,0.016
37032000,948019,2023-05-30 13:36:58,1,0.0256
37032000,814704,2023-05-30 13:37:07,1,0.022000000000000002
37032000,585105,2023-05-30 13:37:07,0,0.0158
37031000,11109,2023-05-30 13:37:10,1,0.0003
37031000,485106,2023-05-30 13:37:17,0,0.0131
37026000,240669,2023-05-30 13:37:24,1,0.0065
37026000,240669,2023-05-30 13:37:24,1,0.0065
37032000,4436433,2023-05-30 13:37:40,1,0.1198
37028000,1625529,2023-05-30 13:37:46,0,0.0439
37028000,429524,2023-05-30 13:37:49,0,0.0116
37028000,222168,2023-05-30 13:37:55,0,0.006
37028000,7405,2023-05-30 13:38:10,0,0.0002
37032000,270333,2023-05-30 13:38:10,0,0.0073
37029000,2125464,2023-05-30 13:38:21,1,0.0574
37029000,966456,2023-05-30 13:38:25,1,0.0261
37028000,162923,2023-05-30 13:38:25,1,0.0044
37027000,870134,2023-05-30 13:38:25,1,0.0235
37025000,385060,2023-05-30 13:38:25,1,0.0104
37042000,500067,2023-05-30 13:38:33,0,0.0135
37025000,2869437,2023-05-30 13:38:34,1,0.0775
37024000,744182,2023-05-30 13:38:34,1,0.0201
37025000,188827,2023-05-30 13:38:55,0,0.0051
37030000,4547284,2023-05-30 13:39:15,1,0.1228
37028000,2155029,2023-05-30 13:39:37,1,0.0582
37025000,721987,2023-05-30 13:39:45,0,0.0195
37025000,255472,2023-05-30 13:39:52,0,0.0069
37032000,3273628,2023-05-30 13:40:02,0,0.0884
37025000,37025,2023-05-30 13:40:02,0,0.001
37034000,392560,2023-05-30 13:40:02,0,0.0106
37034000,562916,2023-05-30 13:40:04,0,0.0152
37024000,51833,2023-05-30 13:40:12,1,0.0014
37023000,670116,2023-05-30 13:40:12,1,0.0181
37023000,4894440,2023-05-30 13:40:13,1,0.1322
37023000,4894440,2023-05-30 13:40:13,1,0.1322
37023000,721948,2023-05-30 13:40:13,1,0.0195
37040000,3518800,2023-05-30 13:34:50,0,0.095
37040000,6874624,2023-05-30 13:34:50,0,0.1856
37045000,822399,2023-05-30 13:34:53,0,0.0222
37023000,4894440,2023-05-30 13:40:13,1,0.1322
37023000,4894440,2023-05-30 13:40:13,1,0.1322
37023000,721948,2023-05-30 13:40:13,1,0.0195
37023000,44427,2023-05-30 13:40:14,1,0.0012
37023000,721948,2023-05-30 13:40:15,1,0.0195
37027000,651675,2023-05-30 13:40:18,0,0.0176
37027000,722026,2023-05-30 13:40:26,0,0.0195
37027000,722026,2023-05-30 13:40:27,0,0.0195
37027000,11108,2023-05-30 13:40:29,0,0.0003
37025000,4191230,2023-05-30 13:40:36,1,0.1132
37027000,92567,2023-05-30 13:40:37,0,0.0025
37027000,55540,2023-05-30 13:40:40,0,0.0015
37027000,92567,2023-05-30 13:40:43,0,0.0025
37035000,514786,2023-05-30 13:41:07,0,0.0139
37032000,3081062,2023-05-30 13:41:50,1,0.0832
37036000,33332,2023-05-30 13:41:51,0,0.0009
37038000,2640809,2023-05-30 13:41:51,0,0.0713
37039000,922271,2023-05-30 13:41:58,0,0.0249
37036000,51850,2023-05-30 13:42:02,1,0.0014
37029000,11108,2023-05-30 13:42:02,1,0.0003
37029000,148116,2023-05-30 13:42:03,0,0.004
37039000,1037092,2023-05-30 13:42:03,0,0.027999999999999997
37040000,288912,2023-05-30 13:42:03,0,0.0078
37040000,400032,2023-05-30 13:42:16,0,0.0108
37040000,400032,2023-05-30 13:42:16,0,0.0108
37040000,59264,2023-05-30 13:42:17,0,0.0016
37040000,288912,2023-05-30 13:42:18,0,0.0078
37028000,66650,2023-05-30 13:42:20,1,0.0018
37040000,3704,2023-05-30 13:42:22,0,0.0001
37040000,3704,2023-05-30 13:42:26,0,0.0001
37040000,1518640,2023-05-30 13:42:31,0,0.040999999999999995
37034000,4207062,2023-05-30 13:43:20,1,0.1136
37028000,7405,2023-05-30 13:44:07,1,0.0002
37028000,722046,2023-05-30 13:44:07,0,0.0195
37028000,396199,2023-05-30 13:44:09,0,0.0107
37027000,129594,2023-05-30 13:44:36,1,0.0035
37026000,129591,2023-05-30 13:44:36,1,0.0035
37025000,129587,2023-05-30 13:44:36,1,0.0035
37024000,129584,2023-05-30 13:44:36,1,0.0035
37023000,203626,2023-05-30 13:44:36,1,0.0055
37023000,4894440,2023-05-30 13:44:36,1,0.1322
37023000,8015479,2023-05-30 13:44:37,1,0.2165
37023000,721948,2023-05-30 13:44:37,1,0.0195
37023000,288779,2023-05-30 13:44:40,1,0.0078
37023000,2188059,2023-05-30 13:44:45,1,0.0591
37026000,1303315,2023-05-30 13:44:48,1,0.0352
37027000,4917185,2023-05-30 13:45:12,0,0.1328
37023000,1403171,2023-05-30 13:45:12,1,0.0379
37025000,236960,2023-05-30 13:45:14,1,0.0064
37025000,403572,2023-05-30 13:45:16,1,0.0109
37024000,559062,2023-05-30 13:45:22,1,0.0151
37024000,721968,2023-05-30 13:45:24,1,0.0195
37024000,488716,2023-05-30 13:45:31,1,0.0132
37030000,3703,2023-05-30 13:45:37,0,0.0001
37032000,99986,2023-05-30 13:45:51,1,0.0027
37030000,362894,2023-05-30 13:45:51,1,0.0098
37030000,111090,2023-05-30 13:45:55,1,0.003
37025000,218447,2023-05-30 13:45:55,1,0.0059
37025000,3047157,2023-05-30 13:46:01,1,0.0823
37024000,588681,2023-05-30 13:46:01,1,0.0159
37031000,3895661,2023-05-30 13:46:12,0,0.1052
37024000,1599436,2023-05-30 13:46:13,1,0.0432
37026000,444312,2023-05-30 13:46:28,1,0.012
37026000,1121887,2023-05-30 13:46:32,1,0.0303
37026000,481338,2023-05-30 13:46:38,1,0.013000000000000001
37026000,473932,2023-05-30 13:46:42,1,0.0128
37026000,470230,2023-05-30 13:46:42,1,0.0127
37027000,1518107,2023-05-30 13:46:50,1,0.040999999999999995
37027000,1462566,2023-05-30 13:46:53,1,0.0395
37026000,288802,2023-05-30 13:46:53,1,0.0078
37029000,1614464,2023-05-30 13:46:53,1,0.0436
37028000,277710,2023-05-30 13:46:53,1,0.0075
37025000,3154530,2023-05-30 13:46:53,1,0.0852
37026000,166617,2023-05-30 13:47:11,1,0.0045
37024000,910790,2023-05-30 13:47:11,1,0.0246
37038000,2740812,2023-05-30 13:47:14,0,0.07400000000000001
37024000,2136284,2023-05-30 13:47:21,1,0.0577
37029000,4358313,2023-05-30 13:47:21,1,0.1177
37024000,377644,2023-05-30 13:47:21,1,0.0102
37023000,2784129,2023-05-30 13:47:23,1,0.0752
37020000,322074,2023-05-30 13:47:26,1,0.0087
37020000,721890,2023-05-30 13:47:27,0,0.0195
37020000,3794550,2023-05-30 13:47:28,0,0.1025
37020000,521982,2023-05-30 13:47:36,1,0.0141
37020000,481260,2023-05-30 13:47:42,1,0.013000000000000001
37021000,1417904,2023-05-30 13:47:42,1,0.0383
37020000,7404,2023-05-30 13:47:45,1,0.0002
37016000,185080,2023-05-30 13:47:53,1,0.005
37016000,240604,2023-05-30 13:47:59,1,0.0065
37016000,714408,2023-05-30 13:47:59,1,0.0193
37016000,980924,2023-05-30 13:48:02,1,0.0265
37016000,336845,2023-05-30 13:48:11,0,0.0091
37016000,1480640,2023-05-30 13:48:13,0,0.04
37017000,3679489,2023-05-30 13:48:30,1,0.0994
37015000,11104,2023-05-30 13:48:30,1,0.0003
37015000,177672,2023-05-30 13:48:32,0,0.0048
37017000,2720749,2023-05-30 13:48:32,0,0.0735
37020000,55530,2023-05-30 13:48:34,0,0.0015
37019000,7403,2023-05-30 13:48:34,0,0.0002
37021000,2835808,2023-05-30 13:48:34,0,0.0766
37014000,3701,2023-05-30 13:48:40,1,0.0001
37014000,2898196,2023-05-30 13:48:41,0,0.0783
37014000,4667465,2023-05-30 13:48:54,0,0.1261
37010000,188751,2023-05-30 13:48:55,1,0.0051
37008000,259056,2023-05-30 13:48:55,1,0.006999999999999999
37021000,51829,2023-05-30 13:49:17,0,0.0014
37030000,5302696,2023-05-30 13:49:19,1,0.1432
37030000,722085,2023-05-30 13:49:19,1,0.0195
37030000,4895366,2023-05-30 13:49:19,1,0.1322
37030000,4895366,2023-05-30 13:49:19,1,0.1322
37030000,1758925,2023-05-30 13:49:19,0,0.0475
37021000,3180103,2023-05-30 13:49:19,0,0.0859
37028000,170328,2023-05-30 13:49:19,0,0.0046
37027000,3076943,2023-05-30 13:49:19,0,0.0831
37025000,1743877,2023-05-30 13:49:19,0,0.0471
37023000,4290965,2023-05-30 13:49:19,0,0.1159
37030000,8016995,2023-05-30 13:49:19,1,0.2165
37029000,5398828,2023-05-30 13:49:19,0,0.1458
37030000,344379,2023-05-30 13:49:19,1,0.0093
37030000,5302696,2023-05-30 13:49:25,1,0.1432
37030000,596183,2023-05-30 13:49:29,1,0.0161
37016000,1543567,2023-05-30 13:49:33,1,0.0417
37028000,296224,2023-05-30 13:49:35,0,0.008
37016000,1658316,2023-05-30 13:49:39,1,0.0448
37015000,77731,2023-05-30 13:49:39,1,0.0021
37027000,3702,2023-05-30 13:49:43,0,0.0001
37015000,740300,2023-05-30 13:49:43,1,0.02
37029000,4358313,2023-05-30 13:47:21,1,0.1177
37015000,740300,2023-05-30 13:49:43,1,0.02
37027000,725729,2023-05-30 13:49:46,0,0.0196
37027000,255486,2023-05-30 13:49:47,1,0.0069
37022000,3206105,2023-05-30 13:49:48,0,0.0866
37015000,999405,2023-05-30 13:49:49,1,0.027000000000000003
37015000,962390,2023-05-30 13:49:51,1,0.026000000000000002
37029000,511000,2023-05-30 13:49:52,0,0.0138
37015000,880957,2023-05-30 13:49:52,1,0.0238
37020000,1843596,2023-05-30 13:49:59,1,0.0498
37028000,199999,2023-05-30 13:50:03,0,0.00540131
37020000,151782,2023-05-30 13:50:04,1,0.0041
37018000,18509,2023-05-30 13:50:04,1,0.0005
37015000,210985,2023-05-30 13:50:09,1,0.0057
37015000,381254,2023-05-30 13:50:12,1,0.0103
37015000,1554630,2023-05-30 13:50:13,1,0.042
37016000,581151,2023-05-30 13:50:26,1,0.0157
37016000,1928533,2023-05-30 13:50:35,1,0.0521
37016000,581151,2023-05-30 13:50:37,1,0.0157
37015000,880957,2023-05-30 13:50:39,1,0.0238
37015000,721792,2023-05-30 13:50:39,0,0.0195
37015000,1458391,2023-05-30 13:50:39,0,0.0394
37016000,40717,2023-05-30 13:50:39,0,0.0011
37016000,721812,2023-05-30 13:50:41,1,0.0195
37015000,447881,2023-05-30 13:50:42,1,0.0121
37015000,1284420,2023-05-30 13:50:43,1,0.0347
37015000,447881,2023-05-30 13:50:45,1,0.0121
37020000,3335502,2023-05-30 13:50:48,1,0.0901
37014000,2032068,2023-05-30 13:50:48,1,0.0549
37013000,1665585,2023-05-30 13:50:49,0,0.045
37014000,3634774,2023-05-30 13:50:49,0,0.0982
37014000,1402830,2023-05-30 13:50:50,0,0.0379
37010000,373801,2023-05-30 13:50:56,1,0.0101
37010000,458924,2023-05-30 13:50:56,1,0.0124
37011000,610681,2023-05-30 13:51:00,1,0.0165
37010000,551449,2023-05-30 13:51:00,1,0.0149
37011000,1162145,2023-05-30 13:51:03,1,0.0314
37018000,3294602,2023-05-30 13:51:08,1,0.08900000000000001
37011000,1162145,2023-05-30 13:51:11,1,0.0314
37010000,1913417,2023-05-30 13:51:11,1,0.0517
37009000,11902094,2023-05-30 13:51:11,1,0.3216
37009000,1332324,2023-05-30 13:51:11,1,0.036000000000000004
37008000,103622,2023-05-30 13:51:14,1,0.0028
37009000,4892589,2023-05-30 13:51:15,0,0.1322
37009000,1043653,2023-05-30 13:51:17,0,0.0282
37008000,1017720,2023-05-30 13:51:20,1,0.0275
37009000,1273109,2023-05-30 13:51:22,0,0.0344
37008000,629136,2023-05-30 13:51:27,1,0.017
37008000,495907,2023-05-30 13:51:45,0,0.0134
37002000,173909,2023-05-30 13:51:50,1,0.0047
37001000,140603,2023-05-30 13:51:50,1,0.0038
37000000,614200,2023-05-30 13:51:50,1,0.0166
37004000,3815112,2023-05-30 13:51:56,0,0.1031
37002000,351519,2023-05-30 13:52:00,0,0.0095
37008000,16050369,2023-05-30 13:52:00,0,0.4337
37000000,3700000,2023-05-30 13:52:02,1,0.1
37000000,1213600,2023-05-30 13:52:05,1,0.0328
37008000,965908,2023-05-30 13:52:14,0,0.0261
37008000,262756,2023-05-30 13:52:16,0,0.0071
37015000,880957,2023-05-30 13:49:52,1,0.0238
37008000,262756,2023-05-30 13:52:16,0,0.0071
37000000,4033000,2023-05-30 13:52:17,1,0.109
37000000,891700,2023-05-30 13:52:18,0,0.0241
37008000,5958288,2023-05-30 13:52:20,0,0.161
37009000,458911,2023-05-30 13:52:22,0,0.0124
37004000,2645786,2023-05-30 13:52:23,1,0.0715
37000000,92500,2023-05-30 13:52:26,0,0.0025
37007000,1136114,2023-05-30 13:52:27,1,0.0307
37007000,721636,2023-05-30 13:52:27,1,0.0195
37007000,3700,2023-05-30 13:52:27,1,0.0001
37007000,721636,2023-05-30 13:52:28,1,0.0195
37007000,70313,2023-05-30 13:52:30,1,0.0019
37007000,421879,2023-05-30 13:52:30,0,0.0114
37008000,11102,2023-05-30 13:52:33,1,0.0003
37001000,1121130,2023-05-30 13:52:33,1,0.0303
37001000,836222,2023-05-30 13:52:36,1,0.0226
37000000,11100,2023-05-30 13:52:43,1,0.0003
37001000,103602,2023-05-30 13:52:43,1,0.0028
36999000,373689,2023-05-30 13:52:43,1,0.0101
37017000,4893647,2023-05-30 13:52:59,1,0.1322
37017000,5112047,2023-05-30 13:52:59,0,0.1381
37017000,3957117,2023-05-30 13:52:59,1,0.1069
37003000,296024,2023-05-30 13:53:03,1,0.008
37003000,754861,2023-05-30 13:53:04,1,0.0204
37003000,318225,2023-05-30 13:53:07,1,0.0086
37003000,25902,2023-05-30 13:53:10,1,0.0007
37009000,2198334,2023-05-30 13:53:24,1,0.0594
37003000,514341,2023-05-30 13:53:24,1,0.0139
37000000,751100,2023-05-30 13:53:41,1,0.0203
37000000,1161800,2023-05-30 13:53:41,1,0.0314
37000000,751100,2023-05-30 13:53:43,1,0.0203
37000000,4891400,2023-05-30 13:53:45,0,0.1322
37000000,721500,2023-05-30 13:53:45,0,0.0195
36999000,736280,2023-05-30 13:53:48,1,0.0199
37000000,721500,2023-05-30 13:53:49,0,0.0195
36999000,1313464,2023-05-30 13:53:50,1,0.0355
37000000,81400,2023-05-30 13:53:55,0,0.0022
37002000,207211,2023-05-30 13:53:55,0,0.0056
37009000,1043653,2023-05-30 13:51:17,0,0.0282
37008000,1017720,2023-05-30 13:51:20,1,0.0275
37000000,81400,2023-05-30 13:53:55,0,0.0022
37002000,207211,2023-05-30 13:53:55,0,0.0056
36999000,3045017,2023-05-30 13:54:03,1,0.0823
36999000,221994,2023-05-30 13:54:08,1,0.006
36998000,210888,2023-05-30 13:54:08,1,0.0057
36997000,2634186,2023-05-30 13:54:09,1,0.0712
36996000,103588,2023-05-30 13:54:11,1,0.0028
36995000,9085972,2023-05-30 13:54:11,1,0.2456
36996000,1801705,2023-05-30 13:54:13,0,0.0487
36996000,3832785,2023-05-30 13:54:15,1,0.1036
36999000,70298,2023-05-30 13:54:17,0,0.0019
36999000,606783,2023-05-30 13:54:28,1,0.0164
36999000,3141215,2023-05-30 13:54:39,1,0.0849
36993000,4250495,2023-05-30 13:54:39,1,0.1149
36991000,3536339,2023-05-30 13:54:39,1,0.0956
36990000,7483077,2023-05-30 13:54:39,1,0.2023
36990000,3883950,2023-05-30 13:54:40,0,0.105
37001000,395910,2023-05-30 13:54:42,0,0.0107
36996000,2482431,2023-05-30 13:55:04,0,0.0671
37003000,407033,2023-05-30 13:55:05,0,0.011000000000000001
37003000,2297886,2023-05-30 13:55:09,0,0.0621
37004000,77708,2023-05-30 13:55:14,1,0.0021
37003000,7400,2023-05-30 13:55:14,1,0.0002
36996000,1024789,2023-05-30 13:55:14,1,0.0277
37003000,617950,2023-05-30 13:55:21,0,0.0167
37005000,3160227,2023-05-30 13:55:21,0,0.0854
37005000,721597,2023-05-30 13:55:22,1,0.0195
37005000,484765,2023-05-30 13:55:25,1,0.0131
36995000,277462,2023-05-30 13:55:30,1,0.0075
36995000,5208896,2023-05-30 13:55:30,0,0.1408
36996000,3699,2023-05-30 13:55:48,1,0.0001
37005000,14802,2023-05-30 13:55:57,0,0.0004
37006000,721617,2023-05-30 13:56:13,0,0.0195
37005000,22203,2023-05-30 13:56:23,1,0.0006
36996000,2060677,2023-05-30 13:56:23,1,0.0557
36998000,218288,2023-05-30 13:57:02,1,0.0059
37002000,1036056,2023-05-30 13:57:05,1,0.027999999999999997
36998000,1775904,2023-05-30 13:57:05,1,0.048
36996000,1883096,2023-05-30 13:57:05,1,0.0509
37003000,296024,2023-05-30 13:53:03,1,0.008
37003000,754861,2023-05-30 13:53:04,1,0.0204
37003000,318225,2023-05-30 13:53:07,1,0.0086
37002000,1036056,2023-05-30 13:57:05,1,0.027999999999999997
36998000,1775904,2023-05-30 13:57:05,1,0.048
36996000,1883096,2023-05-30 13:57:05,1,0.0509
36996000,702924,2023-05-30 13:57:32,1,0.019
36996000,5297827,2023-05-30 13:57:32,0,0.1432
36996000,721422,2023-05-30 13:57:32,0,0.0195
36996000,251572,2023-05-30 13:57:32,0,0.0068
36996000,721422,2023-05-30 13:57:33,0,0.0195
36996000,5297827,2023-05-30 13:57:34,0,0.1432
36993000,1575901,2023-05-30 13:57:38,1,0.0426
36988000,1527604,2023-05-30 13:58:04,1,0.0413
36996000,8505380,2023-05-30 13:58:12,0,0.2299
36996000,10000018,2023-05-30 13:58:15,0,0.2703
36996000,70292,2023-05-30 13:58:15,0,0.0019
36996000,536442,2023-05-30 13:58:20,0,0.0145
36988000,2341340,2023-05-30 13:58:22,1,0.0633
36988000,266313,2023-05-30 13:58:29,1,0.0072
36988000,1416640,2023-05-30 13:58:33,1,0.0383
36988000,347687,2023-05-30 13:58:33,0,0.0094
36996000,340363,2023-05-30 13:58:34,0,0.0092
36996000,22197600,2023-05-30 13:58:40,0,0.6
36996000,247873,2023-05-30 13:58:42,0,0.0067
36996000,7906045,2023-05-30 13:58:42,0,0.2137
36996000,381058,2023-05-30 13:58:44,0,0.0103
36996000,1217168,2023-05-30 13:58:44,0,0.0329
36996000,7906045,2023-05-30 13:58:44,0,0.2137
36996000,1890495,2023-05-30 13:58:46,0,0.0511
36999000,3237412,2023-05-30 13:58:46,0,0.0875
37000000,296000,2023-05-30 13:58:46,0,0.008
37002000,2482834,2023-05-30 13:58:46,0,0.0671
37002000,22201,2023-05-30 13:59:14,0,0.0006
37002000,103605,2023-05-30 13:59:16,1,0.0028
37004000,3359963,2023-05-30 13:59:20,0,0.0908
37002000,44402,2023-05-30 13:59:21,1,0.0012
36995000,40694,2023-05-30 13:59:21,1,0.0011
37002000,999054,2023-05-30 13:59:29,0,0.027000000000000003
36995000,1453903,2023-05-30 13:59:44,1,0.0393
36995000,1890444,2023-05-30 13:59:45,0,0.0511
36995000,1583386,2023-05-30 13:59:46,0,0.0428
37002000,1346872,2023-05-30 13:59:46,0,0.0364
37002000,632734,2023-05-30 13:59:49,0,0.0171
37002000,629034,2023-05-30 13:59:51,0,0.017
37002000,2878755,2023-05-30 13:59:53,0,0.0778
36994000,125779,2023-05-30 14:00:08,1,0.0034
37006000,9776985,2023-05-30 14:00:24,0,0.2642
37006000,769724,2023-05-30 14:00:30,0,0.0208
37005000,14802,2023-05-30 13:55:57,0,0.0004
37006000,769724,2023-05-30 14:00:30,0,0.0208
37006000,11101,2023-05-30 14:00:32,0,0.0003
37006000,1676371,2023-05-30 14:00:34,0,0.0453
37006000,8744517,2023-05-30 14:00:38,0,0.2363
37001000,2323662,2023-05-30 14:00:46,0,0.0628
36998000,218288,2023-05-30 13:57:02,1,0.0059
37001000,2323662,2023-05-30 14:00:46,0,0.0628
36996000,3514620,2023-05-30 14:01:17,1,0.095
36995000,7565477,2023-05-30 14:01:17,1,0.2045
36994000,6052218,2023-05-30 14:01:17,1,0.1636
36994000,588204,2023-05-30 14:01:22,0,0.0159
36996000,702924,2023-05-30 13:57:32,1,0.019
36994000,588204,2023-05-30 14:01:22,0,0.0159
36994000,776874,2023-05-30 14:01:23,0,0.021
36994000,59190,2023-05-30 14:01:35,1,0.0016
36988000,66578,2023-05-30 14:01:35,1,0.0018
37001000,999999,2023-05-30 14:01:50,0,0.02702629
36994000,2382413,2023-05-30 14:01:53,1,0.0644
37001000,969426,2023-05-30 14:02:04,0,0.0262
36999000,480987,2023-05-30 14:02:24,0,0.013000000000000001
37000000,5298400,2023-05-30 14:02:46,1,0.1432
37000000,4891400,2023-05-30 14:02:46,1,0.1322
37000000,4891400,2023-05-30 14:02:46,1,0.1322
37000000,721500,2023-05-30 14:02:46,1,0.0195
37000000,8010500,2023-05-30 14:02:47,1,0.2165
37000000,721500,2023-05-30 14:02:52,1,0.0195
37000000,4891400,2023-05-30 14:02:55,1,0.1322
37000000,677100,2023-05-30 14:02:55,1,0.0183
37000000,11100,2023-05-30 14:02:57,0,0.0003
37000000,11100,2023-05-30 14:02:57,0,0.0003
36996000,340363,2023-05-30 13:58:34,0,0.0092
36996000,22197600,2023-05-30 13:58:40,0,0.6
37000000,11100,2023-05-30 14:02:57,0,0.0003
37000000,11100,2023-05-30 14:02:57,0,0.0003
36992000,11097,2023-05-30 14:03:00,0,0.0003
36990000,277425,2023-05-30 14:03:05,1,0.0075
36988000,5411344,2023-05-30 14:03:05,1,0.1463
36987000,1135500,2023-05-30 14:03:05,1,0.0307
36986000,3132714,2023-05-30 14:03:05,1,0.0847
36985000,3528369,2023-05-30 14:03:05,1,0.0954
36992000,3699,2023-05-30 14:03:05,0,0.0001
36997000,3289033,2023-05-30 14:03:05,0,0.0889
36999000,3777597,2023-05-30 14:03:23,1,0.1021
36997000,3699,2023-05-30 14:03:29,1,0.0001
36997000,1028516,2023-05-30 14:03:31,1,0.0278
36997000,92492,2023-05-30 14:03:31,1,0.0025
36995000,721402,2023-05-30 14:03:32,0,0.0195
36995000,721402,2023-05-30 14:03:33,0,0.0195
36992000,70284,2023-05-30 14:03:36,1,0.0019
36992000,395814,2023-05-30 14:03:37,1,0.0107
36995000,1453903,2023-05-30 13:59:44,1,0.0393
36992000,395814,2023-05-30 14:03:37,1,0.0107
36992000,2422976,2023-05-30 14:03:37,1,0.0655
36992000,181260,2023-05-30 14:03:46,0,0.0049
36992000,170163,2023-05-30 14:03:46,0,0.0046
36992000,1331712,2023-05-30 14:03:53,0,0.036000000000000004
36992000,2496960,2023-05-30 14:03:55,0,0.0675
37002000,629034,2023-05-30 13:59:51,0,0.017
36992000,2496960,2023-05-30 14:03:55,0,0.0675
36992000,3610419,2023-05-30 14:04:01,0,0.0976
36997000,22198,2023-05-30 14:04:19,0,0.0006
37000000,2023900,2023-05-30 14:04:19,0,0.0547
37000000,1176600,2023-05-30 14:04:19,0,0.0318
37001000,277507,2023-05-30 14:04:19,0,0.0075
37002000,392221,2023-05-30 14:04:19,0,0.0106
37002000,958351,2023-05-30 14:04:19,0,0.0259
37002000,758541,2023-05-30 14:04:19,0,0.0205
37003000,299724,2023-05-30 14:04:19,0,0.0081
37003000,1953758,2023-05-30 14:04:19,0,0.0528
37003000,1076787,2023-05-30 14:04:19,0,0.0291
37003000,2571708,2023-05-30 14:04:19,0,0.0695
37003000,765962,2023-05-30 14:04:19,0,0.0207
37002000,2801051,2023-05-30 14:04:19,1,0.0757
37003000,155412,2023-05-30 14:04:19,1,0.0042
37000000,869500,2023-05-30 14:04:19,1,0.0235
37000000,155400,2023-05-30 14:04:19,1,0.0042
37000000,566100,2023-05-30 14:04:20,0,0.0153
37000000,314500,2023-05-30 14:04:20,1,0.0085
37001000,2016554,2023-05-30 14:04:22,0,0.0545
37005000,277537,2023-05-30 14:04:26,0,0.0075
37006000,666108,2023-05-30 14:04:26,0,0.018000000000000002
37003000,3859412,2023-05-30 14:04:37,0,0.1043
36999000,233093,2023-05-30 14:04:47,1,0.0063
36999000,170195,2023-05-30 14:05:16,1,0.0046
36999000,255293,2023-05-30 14:05:19,1,0.0069
36999000,721480,2023-05-30 14:05:20,1,0.0195
36999000,510586,2023-05-30 14:05:21,1,0.0138
37002000,3492988,2023-05-30 14:05:26,1,0.0944
36999000,1143269,2023-05-30 14:05:44,1,0.0309
36999000,181295,2023-05-30 14:05:56,1,0.0049
36997000,554955,2023-05-30 14:05:56,1,0.015
36997000,2016336,2023-05-30 14:06:19,1,0.0545
36997000,721441,2023-05-30 14:06:19,1,0.0195
36997000,133189,2023-05-30 14:06:25,1,0.0036
36993000,750957,2023-05-30 14:06:25,1,0.0203
