mid_price_top,mid_price_mean,mid_price_mid,mid_price_market_top,mid_price_market_mean,mid_price_market_mid,book_imbalance_0.5_1sec,timestamp
37150000,37147750,37147000,37155056.07476636,37150352.40928019,37162875.3128911,173526435.5652114,2023-03-05/30/23 00:03:44
37151000,37149200,37148250,37158410.408662245,37157349.95977473,37163287.145242065,179868084.4977382,2023-03-05/30/23 00:03:45
37152000,37152850,37152000,37156796.34464752,37161861.12640919,37151580.48433049,170962561.62053832,2023-03-05/30/23 00:03:46
37152000,37152750,37152000,37156796.34464752,37160796.63867793,37151580.48433049,181745402.03872174,2023-03-05/30/23 00:03:47
37152000,37152750,37152000,37156796.34464752,37160796.63867793,37151580.48433049,181745402.03872174,2023-03-05/30/23 00:03:48
37152000,37155000,37153750,37156796.34464752,37163501.06605351,37139810.87536883,192625109.26969776,2023-03-05/30/23 00:03:49
37152000,37154950,37153750,37156796.34464752,37164153.97483818,37139810.87536883,174661496.6968274,2023-03-05/30/23 00:03:50
37153000,37157550,37158500,37155391.143911436,37166263.17891374,37148214.25877027,185230885.5456879,2023-03-05/30/23 00:03:51
37153000,37155050,37155750,37155391.143911436,37160648.70487215,37147231.13536104,176450461.1351,2023-03-05/30/23 00:03:52
37153000,37155050,37155750,37155391.143911436,37160648.70487215,37147231.13536104,176450461.1351,2023-03-05/30/23 00:03:53
37153000,37154250,37154000,37155391.143911436,37160924.47909954,37161323.37048294,158008591.4867506,2023-03-05/30/23 00:03:54
37153000,37154250,37154000,37155391.143911436,37160924.47909954,37161323.37048294,158008591.4867506,2023-03-05/30/23 00:03:55
37153000,37154250,37154000,37155391.143911436,37160924.47909954,37161323.37048294,158008591.4867506,2023-03-05/30/23 00:03:56
37154000,37156350,37156500,37156698.67060561,37166603.64963503,37148170.97966728,159555571.77634153,2023-03-05/30/23 00:03:57
37154000,37155700,37156250,37156698.67060561,37162519.986898,37147291.32114052,165432507.33603212,2023-03-05/30/23 00:03:58
37154000,37155700,37156250,37156698.67060561,37162519.986898,37147291.32114052,165432507.33603212,2023-03-05/30/23 00:03:59
37154000,37155700,37156250,37157346.0639127,37162558.18412698,37147291.32114052,164745622.1218253,2023-04-05/30/23 00:04:00
37155000,37157800,37159000,37161874.40076702,37164800.51316008,37145057.593543656,174601778.00010002,2023-04-05/30/23 00:04:01
37160000,37156550,37156000,37164854.37326901,37159665.92082616,37142928.44677138,166875248.8127283,2023-04-05/30/23 00:04:02
37160000,37157800,37157750,37164849.353049904,37162522.40904922,37149318.50992524,182383051.16983646,2023-04-05/30/23 00:04:03
37160000,37157700,37156750,37164849.353049904,37163755.72065379,37170165.697674416,170743299.18740988,2023-04-05/30/23 00:04:04
37160000,37157700,37156750,37164840.897999026,37163617.25175526,37170165.697674416,170628324.58851066,2023-04-05/30/23 00:04:05
37160000,37157700,37156750,37164840.897999026,37163617.25175526,37170165.697674416,170628324.58851066,2023-04-05/30/23 00:04:06
37160000,37157700,37156750,37164824.599160664,37163380.2004008,37170165.697674416,170419971.38690126,2023-04-05/30/23 00:04:07
37160000,37157700,37156750,37164824.599160664,37166974.94748707,37170165.697674416,175008219.72718138,2023-04-05/30/23 00:04:08
37160500,37159650,37159000,37165952.01878984,37173325.82045494,37176402.077151336,181320849.65549043,2023-04-05/30/23 00:04:09
37162000,37163200,37162250,37167679.62152813,37179482.0726019,37169443.46829641,210972494.649783,2023-04-05/30/23 00:04:10
37162000,37163200,37162250,37167679.62152813,37179482.0726019,37169443.46829641,210972494.649783,2023-04-05/30/23 00:04:11
37162000,37161650,37162250,37167769.62457338,37167896.943832606,37150986.491557226,184189646.62114474,2023-04-05/30/23 00:04:12
37162500,37164650,37165000,37169445.94594595,37183136.47756681,37162079.724409446,191275250.9501775,2023-04-05/30/23 00:04:13
37162500,37164500,37165000,37169415.337488115,37175824.513876505,37148546.60414891,174999521.31881273,2023-04-05/30/23 00:04:14
37162500,37163350,37163000,37169415.337488115,37173748.69400631,37162789.82035928,162451424.02728593,2023-04-05/30/23 00:04:15
37162500,37164000,37163000,37169415.337488115,37174739.98183332,37148071.95571956,175895410.41617948,2023-04-05/30/23 00:04:16
37162500,37162450,37161500,37169409.411011524,37168354.17971469,37160168.16143498,160967290.5573923,2023-04-05/30/23 00:04:17
37162500,37161250,37160750,37169409.411011524,37167373.17863511,37166350.29282577,169057744.83732867,2023-04-05/30/23 00:04:18
37162500,37161250,37160750,37169409.411011524,37167373.17863511,37166350.29282577,169057744.83732867,2023-04-05/30/23 00:04:19
37162500,37161250,37160750,37169409.411011524,37167373.17863511,37166350.29282577,169057744.83732867,2023-04-05/30/23 00:04:20
37162500,37160200,37160000,37169409.411011524,37166710.24686011,37174725.30351438,170319236.1258095,2023-04-05/30/23 00:04:21
37162500,37160650,37160000,37169409.411011524,37170713.12578983,37174725.30351438,181088336.61903733,2023-04-05/30/23 00:04:22
37161500,37159100,37160500,37167282.52299606,37163423.60178466,37175614.92957747,161932523.84778178,2023-04-05/30/23 00:04:23
37155500,37152250,37153000,37160169.53316954,37150903.65402829,37143776.17554859,136442870.33490092,2023-04-05/30/23 00:04:24
37155500,37152250,37153000,37160169.53316954,37158705.07828243,37168841.108545035,136959293.70802626,2023-04-05/30/23 00:04:25
37154500,37151700,37152000,37158071.76287051,37153810.72830703,37165170.65344224,148886857.33180726,2023-04-05/30/23 00:04:26
37152000,37145300,37145750,37158392.62472884,37138130.08871883,37145952.9032258,175887341.46993092,2023-04-05/30/23 00:04:27
37152000,37145300,37145750,37158392.62472884,37138130.08871883,37145952.9032258,175887341.46993092,2023-04-05/30/23 00:04:28
37152000,37145300,37145750,37158392.62472884,37138130.08871883,37145952.9032258,175887341.46993092,2023-04-05/30/23 00:04:29
37152000,37145300,37145750,37158392.62472884,37138009.48369339,37145952.9032258,176927118.7852215,2023-04-05/30/23 00:04:30
37152000,37145300,37145750,37158392.62472884,37138126.348312244,37146307.4501574,176162087.32028806,2023-04-05/30/23 00:04:31
37152000,37145300,37145750,37156442.92237443,37137237.97106472,37146307.4501574,170527024.31444788,2023-04-05/30/23 00:04:32
37152000,37145300,37145750,37156442.92237443,37137237.97106472,37146307.4501574,170527024.31444788,2023-04-05/30/23 00:04:33
37149500,37142450,37143750,37146210.36814425,37137681.631863885,37158009.04776031,177295779.5877791,2023-04-05/30/23 00:04:34
37149500,37142450,37143750,37146210.36814425,37137681.631863885,37158009.04776031,177295779.5877791,2023-04-05/30/23 00:04:35
37152000,37151700,37152000,37156442.92237443,37166656.4335639,37165393.60140886,173012183.3581223,2023-04-05/30/23 00:04:36
37152000,37151700,37152000,37156442.92237443,37166656.4335639,37165393.60140886,173012183.3581223,2023-04-05/30/23 00:04:37
37152000,37149750,37149500,37158950.21779714,37155531.959324494,37161810.55809159,169263405.8387388,2023-04-05/30/23 00:04:38
37152000,37148500,37149000,37158950.21779714,37153914.26858514,37146105.51702145,162177579.84794518,2023-04-05/30/23 00:04:39
37152000,37148500,37149000,37158950.21779714,37153914.26858514,37146105.51702145,162177579.84794518,2023-04-05/30/23 00:04:40
37152000,37148200,37148750,37158951.980792314,37156144.97428351,37162803.03506841,154986070.60571456,2023-04-05/30/23 00:04:41
37152000,37148200,37148750,37158951.980792314,37156144.97428351,37162803.03506841,154986070.60571456,2023-04-05/30/23 00:04:42
37152500,37151950,37153000,37159388.412017174,37157990.36889712,37143750.301899225,156593326.29621488,2023-04-05/30/23 00:04:43
37157000,37155550,37155250,37161555.40355677,37156425.694396935,37153822.52045966,163060680.82458752,2023-04-05/30/23 00:04:44
37157000,37155550,37155250,37161555.40355677,37156425.694396935,37153822.52045966,163060680.82458752,2023-04-05/30/23 00:04:45
37157000,37154700,37154000,37161555.40355677,37156104.45863224,37153476.71644428,161141309.49799547,2023-04-05/30/23 00:04:46
37157000,37154700,37154000,37158860.9406953,37156020.07539061,37153476.71644428,160301921.01608,2023-04-05/30/23 00:04:47
37157000,37154700,37154000,37158860.9406953,37156020.07539061,37153476.71644428,160301921.01608,2023-04-05/30/23 00:04:48
37157500,37156200,37155500,37165343.37349397,37162611.03030303,37160272.35281196,185460885.3698424,2023-04-05/30/23 00:04:49
37157500,37157250,37156250,37165343.37349397,37163482.5727444,37161169.05467721,181421134.89333233,2023-04-05/30/23 00:04:50
37157500,37157500,37156750,37165343.37349397,37168496.34886476,37164922.19853837,174238677.00019825,2023-04-05/30/23 00:04:51
37159500,37158450,37160500,37167935.513005786,37162522.44579441,37147202.73612614,200981936.46460688,2023-04-05/30/23 00:04:52
37159500,37158450,37160500,37167935.513005786,37164509.16998065,37162315.11186155,191120611.72355583,2023-04-05/30/23 00:04:53
37159500,37158450,37160500,37167935.513005786,37164509.16998065,37162315.11186155,191120611.72355583,2023-04-05/30/23 00:04:54
37164000,37158750,37160000,37167969.65317919,37166655.333379306,37161203.232125364,164863527.62039748,2023-04-05/30/23 00:04:55
37155000,37157800,37158000,37158143.78238342,37167805.54432229,37157574.707470745,164319064.887013,2023-04-05/30/23 00:04:56
37155000,37157800,37158000,37158143.78238342,37167805.54432229,37157574.707470745,164319064.887013,2023-04-05/30/23 00:04:57
37158000,37157500,37158000,37164576.57816072,37168568.27972651,37170258.52085801,158985294.24651977,2023-04-05/30/23 00:04:58
37158000,37157500,37158000,37164576.57816072,37168568.27972651,37170258.52085801,158985294.24651977,2023-04-05/30/23 00:04:59
37158000,37158550,37159750,37164576.57816072,37166576.41783047,37156829.6875,156722430.4802411,2023-05-05/30/23 00:05:00
37158000,37158550,37159750,37164576.57816072,37166576.41783047,37156829.6875,156722430.4802411,2023-05-05/30/23 00:05:01
37158000,37158550,37159750,37164576.57816072,37166576.41783047,37156829.6875,156722430.4802411,2023-05-05/30/23 00:05:02
37158000,37158550,37159750,37164576.57816072,37166576.41783047,37156829.6875,156722430.4802411,2023-05-05/30/23 00:05:03
37158000,37158050,37159750,37164576.57816072,37166438.7329397,37156829.6875,151411749.13233,2023-05-05/30/23 00:05:04
37158000,37158550,37159750,37164576.57816072,37168963.39447171,37156829.6875,156083890.73112816,2023-05-05/30/23 00:05:05
37158000,37159050,37159750,37164576.57816072,37173215.12434933,37156829.6875,174238162.3268772,2023-05-05/30/23 00:05:06
37158000,37158600,37159750,37164576.57816072,37169460.30514339,37156829.6875,156580146.12470645,2023-05-05/30/23 00:05:07
37158000,37158600,37159750,37164576.57816072,37169460.30514339,37156829.6875,156580146.12470645,2023-05-05/30/23 00:05:08
37158000,37158600,37159750,37164576.57816072,37169460.30514339,37156829.6875,156580146.12470645,2023-05-05/30/23 00:05:09
37158000,37158600,37159750,37164576.57816072,37169460.30514339,37156829.6875,156580146.12470645,2023-05-05/30/23 00:05:10
37158000,37157050,37158000,37164576.57816072,37166017.863450974,37170258.52085801,154917771.7867159,2023-05-05/30/23 00:05:11
37158000,37156750,37157750,37164576.57816072,37165564.34809131,37166929.274365656,153121227.16066512,2023-05-05/30/23 00:05:12
37158000,37156750,37157750,37164576.57816072,37165564.34809131,37166929.274365656,153121227.16066512,2023-05-05/30/23 00:05:13
37158000,37156750,37157750,37164576.57816072,37165564.34809131,37166929.274365656,153121227.16066512,2023-05-05/30/23 00:05:14
37158000,37155450,37155000,37164576.57816072,37162873.82343298,37163111.16356925,136079190.6440996,2023-05-05/30/23 00:05:15
37158000,37155450,37155000,37164576.57816072,37162873.82343298,37163111.16356925,136079190.6440996,2023-05-05/30/23 00:05:16
37158000,37156350,37155000,37164576.57816072,37159827.353021815,37163111.16356925,159670245.91105548,2023-05-05/30/23 00:05:17
37158000,37156350,37155000,37164576.57816072,37159827.353021815,37163111.16356925,159670245.91105548,2023-05-05/30/23 00:05:18
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:19
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:20
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:21
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:22
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:23
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:24
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:25
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:26
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:27
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:28
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:29
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:30
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:31
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:32
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:33
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:34
37158000,37155500,37154250,37164576.57816072,37161000.78256734,37161142.4282579,175211158.63543501,2023-05-05/30/23 00:05:35
37158000,37155500,37154250,37164568.99946304,37160947.80928394,37161142.4282579,175115855.4325803,2023-05-05/30/23 00:05:36
37158000,37155400,37154250,37164568.99946304,37156645.54423765,37161142.4282579,163628895.88067597,2023-05-05/30/23 00:05:37
37158000,37155400,37154250,37164568.99946304,37156645.54423765,37161142.4282579,163628895.88067597,2023-05-05/30/23 00:05:38
37158000,37155400,37154250,37164568.99946304,37156645.54423765,37161142.4282579,163628895.88067597,2023-05-05/30/23 00:05:39
37158000,37156050,37155000,37164568.99946304,37159412.805237696,37163111.16356925,164056241.76983094,2023-05-05/30/23 00:05:40
37158000,37156850,37156000,37164568.99946304,37162244.679491274,37171027.236117,161469818.96891552,2023-05-05/30/23 00:05:41
37158000,37156050,37155000,37164553.66079704,37159299.980189,37163112.28431625,163882582.58806562,2023-05-05/30/23 00:05:42
37158000,37156050,37155000,37164553.66079704,37159299.980189,37163112.28431625,163882582.58806562,2023-05-05/30/23 00:05:43
37158000,37156050,37155000,37164553.66079704,37156851.88854818,37157605.74447907,174566589.2654083,2023-05-05/30/23 00:05:44
37158000,37156050,37155000,37164553.66079704,37156851.88854818,37157605.74447907,174566589.2654083,2023-05-05/30/23 00:05:45
37158000,37156100,37155000,37164553.66079704,37156904.08550311,37157605.74447907,174567048.90202022,2023-05-05/30/23 00:05:46
37158000,37156100,37155000,37164538.56472166,37156793.92858417,37157605.74447907,174383191.97175658,2023-05-05/30/23 00:05:47
37160500,37160150,37159500,37168780.89939731,37160508.23061075,37164219.3786241,205442694.23189446,2023-05-05/30/23 00:05:48
37160000,37158900,37159000,37168930.714567706,37159424.78462324,37176275.73469053,186489905.83624482,2023-05-05/30/23 00:05:49
37161000,37159500,37159000,37168943.62634385,37160161.376586154,37176275.73469053,187003603.52908623,2023-05-05/30/23 00:05:50
37161000,37160650,37160000,37168943.62634385,37159209.7658652,37160178.65965952,171901675.53196815,2023-05-05/30/23 00:05:51
37161000,37158950,37159000,37168943.62634385,37157771.30406529,37176275.73469053,195973930.56136638,2023-05-05/30/23 00:05:52
37161000,37158950,37159000,37168942.37162911,37157670.754608296,37176275.73469053,195785488.39916632,2023-05-05/30/23 00:05:53
37161000,37158950,37159000,37168942.37162911,37159638.980140485,37177262.8296406,193490967.74104542,2023-05-05/30/23 00:05:54
37160000,37159450,37160250,37168936.57963682,37158172.26741522,37148687.13450292,195430921.8301351,2023-05-05/30/23 00:05:55
37160000,37159200,37160250,37168936.19921839,37159625.92770258,37148687.13450292,187164626.31786796,2023-05-05/30/23 00:05:56
